"type";"variable";"contribution";"variable_name";"variable_value";"sign";"label";"B"
"careless misclass:no";"irv1 = 1.101";-0,00529850563188849;"irv1";"1.101";-1;"gbm";13
"careless misclass:no";"HE01_23 = 2";-0,000187503440034265;"HE01_23";"2";-1;"gbm";13
"careless misclass:no";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";13
"careless misclass:no";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";13
"careless misclass:no";"HE01_06 = 4";-0,00023520225843543;"HE01_06";"4";-1;"gbm";13
"careless misclass:no";"HE01_13 = 4";0;"HE01_13";"4";0;"gbm";13
"careless misclass:no";"HE01_27 = 2";0;"HE01_27";"2";0;"gbm";13
"careless misclass:no";"HE01_05 = 1";0;"HE01_05";"1";0;"gbm";13
"careless misclass:no";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";13
"careless misclass:no";"HE01_02 = 3";0,00490800461168728;"HE01_02";"3";1;"gbm";13
"careless misclass:no";"time_p2 = 63530";-0,00227258268466091;"time_p2";"63530";-1;"gbm";13
"careless misclass:no";"HE01_58 = 2";-0,000402053909221212;"HE01_58";"2";-1;"gbm";13
"careless misclass:no";"age = 69";0,00138840848268373;"age";"69";1;"gbm";13
"careless misclass:no";"HE01_22 = 3";0;"HE01_22";"3";0;"gbm";13
"careless misclass:no";"HE01_21_r = 4";-0,000493071383115384;"HE01_21_r";"4";-1;"gbm";13
"careless misclass:no";"HE01_50 = 2";0,00173552828359436;"HE01_50";"2";1;"gbm";13
"careless misclass:no";"irv6 = 0.9487";0,000499162876645864;"irv6";"0.9487";1;"gbm";14
"careless misclass:no";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";14
"careless misclass:no";"HE01_06 = 4";-0,000325394264452772;"HE01_06";"4";-1;"gbm";14
"careless misclass:no";"HE01_60_r = 4";-0,00529010768539862;"HE01_60_r";"4";-1;"gbm";14
"careless misclass:no";"irvTotal = 0.9181";0,0110809537471516;"irvTotal";"0.9181";1;"gbm";14
"careless misclass:no";"HE01_52_r = 2";0,00111337494396158;"HE01_52_r";"2";1;"gbm";14
"careless misclass:no";"res_u3poly = 0.114";0,00181280659898286;"res_u3poly";"0.114";1;"gbm";14
"careless misclass:no";"HE01_42_r = 4";-0,000432976063103885;"HE01_42_r";"4";-1;"gbm";14
"careless misclass:no";"HE01_20_r = 2";0,00265866859617525;"HE01_20_r";"2";1;"gbm";14
"careless misclass:no";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";14
"careless misclass:no";"HE01_34 = 2";-0,000126854064768644;"HE01_34";"2";-1;"gbm";14
"careless misclass:no";"time_p4 = 63860";-0,024078740618835;"time_p4";"63860";-1;"gbm";14
"careless misclass:no";"res_mahad = 55.13";0,00260000060472898;"res_mahad";"55.13";1;"gbm";14
"careless misclass:no";"HE01_02 = 3";0,00444348140463252;"HE01_02";"3";1;"gbm";14
"careless misclass:no";"HE01_54 = 4";-6,99879015831906e-05;"HE01_54";"4";-1;"gbm";14
"careless misclass:no";"HE01_44_r = 4";0,00316751361876522;"HE01_44_r";"4";1;"gbm";14
"careless misclass:no";"longstr1 = 2";0,000360310743459547;"longstr1";"2";1;"gbm";14
"careless misclass:no";"HE01_57_r = 4";-0,00095087561907381;"HE01_57_r";"4";-1;"gbm";14
"careless misclass:no";"HE01_33 = 4";0;"HE01_33";"4";0;"gbm";14
"careless misclass:no";"HE01_24_r = 4";-0,000281347239543095;"HE01_24_r";"4";-1;"gbm";14
"careless misclass:no";"SO06 = 5";0,000154658233486815;"SO06";"5";1;"gbm";14
"careless misclass:no";"HE01_58 = 2";-0,000203135377179864;"HE01_58";"2";-1;"gbm";14
"careless misclass:no";"irv1 = 1.101";-0,00400153943887904;"irv1";"1.101";-1;"gbm";14
"careless misclass:no";"HE01_56_r = 4";-0,00905499326817144;"HE01_56_r";"4";-1;"gbm";14
"careless misclass:no";"HE01_10_r = 2";0;"HE01_10_r";"2";0;"gbm";14
"careless misclass:no";"HE01_28_r = 2";0,00269300522850396;"HE01_28_r";"2";1;"gbm";14
"careless misclass:no";"HE01_47 = 2";0,00400369019158103;"HE01_47";"2";1;"gbm";14
"careless misclass:no";"longstrDiff = -3";0,00166560816273503;"longstrDiff";"-3";1;"gbm";14
"careless misclass:no";"HE01_32_r = 3";0,00140222447352534;"HE01_32_r";"3";1;"gbm";14
"careless misclass:no";"HE01_35_r = 2";0;"HE01_35_r";"2";0;"gbm";14
"careless misclass:no";"HE01_17 = 4";-0,0001377878446297;"HE01_17";"4";-1;"gbm";14
"careless misclass:no";"avgstr = 1.538";0,00757425834675318;"avgstr";"1.538";1;"gbm";14
"careless misclass:no";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";14
"careless misclass:no";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";14
"careless misclass:no";"HE01_23 = 2";-0,000177036547666987;"HE01_23";"2";-1;"gbm";14
"careless misclass:no";"longstr = 5";0,000463076585789701;"longstr";"5";1;"gbm";14
"careless misclass:no";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";14
"careless misclass:no";"HE01_36 = 2";0,0391274593458413;"HE01_36";"2";1;"gbm";14
"careless misclass:no";"HE01_41_r = 3";0;"HE01_41_r";"3";0;"gbm";14
"careless misclass:no";"time_p5 = 55890";-0,0461548651233326;"time_p5";"55890";-1;"gbm";14
"careless misclass:no";"HE01_21_r = 4";-0,000387904281662688;"HE01_21_r";"4";-1;"gbm";14
"careless misclass:no";"HE01_38 = 2";0,00315853697495905;"HE01_38";"2";1;"gbm";14
"careless misclass:no";"HE01_31_r = 4";-0,000119718322347806;"HE01_31_r";"4";-1;"gbm";14
"careless misclass:no";"HE01_27 = 2";0,000120028674302053;"HE01_27";"2";1;"gbm";14
"careless misclass:no";"HE01_50 = 2";0,00169247490283742;"HE01_50";"2";1;"gbm";14
"careless misclass:no";"res_psycsyn = -0.00124";0,0540127146854745;"res_psycsyn";"-0.00124";1;"gbm";14
"careless misclass:no";"HE01_07 = 4";0,00218136376550171;"HE01_07";"4";1;"gbm";14
"careless misclass:no";"HE01_01_r = 4";-0,000599994718414876;"HE01_01_r";"4";-1;"gbm";14
"careless misclass:no";"HE01_51 = 3";-0,000516904033876942;"HE01_51";"3";-1;"gbm";14
"careless misclass:no";"HE01_25 = 3";0,0134477037226456;"HE01_25";"3";1;"gbm";14
"careless misclass:no";"HE01_29 = 2";0,00316333923557821;"HE01_29";"2";1;"gbm";14
"careless misclass:no";"HE01_12_r = 4";-0,00306014878342653;"HE01_12_r";"4";-1;"gbm";14
"careless misclass:no";"HE01_14_r = 4";-0,000357324688442962;"HE01_14_r";"4";-1;"gbm";14
"careless misclass:no";"HE01_22 = 3";0;"HE01_22";"3";0;"gbm";14
"careless misclass:no";"HE01_05 = 1";0;"HE01_05";"1";0;"gbm";14
"careless misclass:no";"time_p1 = 52520";0,000402163940630973;"time_p1";"52520";1;"gbm";14
"careless misclass:no";"HE01_08 = 3";-0,00335612154112108;"HE01_08";"3";-1;"gbm";14
"careless misclass:no";"HE01_37 = 2";0;"HE01_37";"2";0;"gbm";14
"careless misclass:no";"HE01_26_r = 3";0;"HE01_26_r";"3";0;"gbm";14
"careless misclass:no";"HE01_16 = 2";-0,000332382555661259;"HE01_16";"2";-1;"gbm";14
"careless misclass:no";"SO04 = 1";0;"SO04";"1";0;"gbm";14
"careless misclass:no";"HE01_13 = 4";0;"HE01_13";"4";0;"gbm";14
"careless misclass:no";"sex = 2";0;"sex";"2";0;"gbm";14
"careless misclass:no";"HE01_49_r = 2";0,000958478052860312;"HE01_49_r";"2";1;"gbm";14
"careless misclass:no";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";14
"careless misclass:no";"HE01_19_r = 4";0;"HE01_19_r";"4";0;"gbm";14
"careless misclass:no";"time_p2 = 63530";-0,00181287502569993;"time_p2";"63530";-1;"gbm";14
"careless misclass:no";"longstr6 = 5";0;"longstr6";"5";0;"gbm";14
"careless misclass:no";"HE01_04 = 4";0;"HE01_04";"4";0;"gbm";14
"careless misclass:no";"HE01_11 = 4";0,000321577351641955;"HE01_11";"4";1;"gbm";14
"careless misclass:no";"time_p3 = 45010";-0,00999420390602357;"time_p3";"45010";-1;"gbm";14
"careless misclass:no";"HE01_15_r = 4";0,000366666325290144;"HE01_15_r";"4";1;"gbm";14
"careless misclass:no";"HE01_43 = 4";0,00207694661588431;"HE01_43";"4";1;"gbm";14
"careless misclass:no";"age = 69";0,00119437787321253;"age";"69";1;"gbm";14
"careless misclass:no";"time_p6 = 59790";-0,0181914941584697;"time_p6";"59790";-1;"gbm";14
"careless misclass:no";"HE01_03 = 4";0;"HE01_03";"4";0;"gbm";14
"careless misclass:no";"HE01_18 = 2";0,00130908436010424;"HE01_18";"2";1;"gbm";14
"careless misclass:no";"HE01_46_r = 2";0,000457412364371912;"HE01_46_r";"2";1;"gbm";14
"careless misclass:no";"HE01_30_r = 4";0;"HE01_30_r";"4";0;"gbm";14
"careless misclass:no";"res_evenodd = 0.4618";-0,00118754865549042;"res_evenodd";"0.4618";-1;"gbm";14
"careless misclass:no";"HE01_09_r = 4";0,000370929489295624;"HE01_09_r";"4";1;"gbm";14
"careless misclass:no";"HE01_40 = 3";-0,000712052506304128;"HE01_40";"3";-1;"gbm";14
"careless misclass:no";"irvDiff = 0.1518";0,00241508440057581;"irvDiff";"0.1518";1;"gbm";14
"careless misclass:no";"HE01_38 = 2";0,00298322111295135;"HE01_38";"2";1;"gbm";15
"careless misclass:no";"HE01_56_r = 4";-0,0124414203166411;"HE01_56_r";"4";-1;"gbm";15
"careless misclass:no";"HE01_17 = 4";-0,00012333256054553;"HE01_17";"4";-1;"gbm";15
"careless misclass:no";"longstr = 5";0,000863534082921447;"longstr";"5";1;"gbm";15
"careless misclass:no";"irv6 = 0.9487";0,000494788295598569;"irv6";"0.9487";1;"gbm";15
"careless misclass:no";"irvTotal = 0.9181";0,0107044211069526;"irvTotal";"0.9181";1;"gbm";15
"careless misclass:no";"time_p6 = 59790";-0,0166900793158501;"time_p6";"59790";-1;"gbm";15
"careless misclass:no";"HE01_54 = 4";-7,62826589914001e-05;"HE01_54";"4";-1;"gbm";15
"careless misclass:no";"HE01_08 = 3";-0,00257123469348464;"HE01_08";"3";-1;"gbm";15
"careless misclass:no";"HE01_18 = 2";0,00194480658594548;"HE01_18";"2";1;"gbm";15
"careless misclass:no";"HE01_21_r = 4";-0,000372822709343579;"HE01_21_r";"4";-1;"gbm";15
"careless misclass:no";"HE01_26_r = 3";0,000581153939437196;"HE01_26_r";"3";1;"gbm";15
"careless misclass:no";"HE01_34 = 2";-0,000130537660206709;"HE01_34";"2";-1;"gbm";15
"careless misclass:no";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";15
"careless misclass:no";"time_p3 = 45010";-0,00925780120374103;"time_p3";"45010";-1;"gbm";15
"careless misclass:no";"longstrDiff = -3";0,00156521241758067;"longstrDiff";"-3";1;"gbm";15
"careless misclass:no";"longstr6 = 5";0;"longstr6";"5";0;"gbm";15
"careless misclass:no";"HE01_15_r = 4";0,000528734675318443;"HE01_15_r";"4";1;"gbm";15
"careless misclass:no";"HE01_57_r = 4";-0,000950047195421189;"HE01_57_r";"4";-1;"gbm";15
"careless misclass:no";"HE01_25 = 3";0,0101266472894549;"HE01_25";"3";1;"gbm";15
"careless misclass:no";"sex = 2";0;"sex";"2";0;"gbm";15
"careless misclass:no";"time_p4 = 63860";-0,0237468189972462;"time_p4";"63860";-1;"gbm";15
"careless misclass:no";"HE01_13 = 4";-0,000152216865272059;"HE01_13";"4";-1;"gbm";15
"careless misclass:no";"irv1 = 1.101";-0,00461760586528054;"irv1";"1.101";-1;"gbm";15
"careless misclass:no";"HE01_20_r = 2";0,00210817593527302;"HE01_20_r";"2";1;"gbm";15
"careless misclass:no";"HE01_10_r = 2";0;"HE01_10_r";"2";0;"gbm";15
"careless misclass:no";"time_p1 = 52520";-0,00310028157063913;"time_p1";"52520";-1;"gbm";15
"careless misclass:no";"HE01_24_r = 4";-0,000301297718379723;"HE01_24_r";"4";-1;"gbm";15
"careless misclass:no";"HE01_52_r = 2";0,00112616561418738;"HE01_52_r";"2";1;"gbm";15
"careless misclass:no";"HE01_14_r = 4";-0,000191689318349064;"HE01_14_r";"4";-1;"gbm";15
"careless misclass:no";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";15
"careless misclass:no";"time_p5 = 55890";-0,0493328165425518;"time_p5";"55890";-1;"gbm";15
"careless misclass:no";"SO04 = 1";0;"SO04";"1";0;"gbm";15
"careless misclass:no";"HE01_50 = 2";0,00166007675833413;"HE01_50";"2";1;"gbm";15
"careless misclass:no";"HE01_02 = 3";0,00474703226334877;"HE01_02";"3";1;"gbm";15
"careless misclass:no";"SO06 = 5";0,000157881969382934;"SO06";"5";1;"gbm";15
"careless misclass:no";"res_psycsyn = -0.00124";0,0545501539292728;"res_psycsyn";"-0.00124";1;"gbm";15
"careless misclass:no";"HE01_28_r = 2";0,00255379516758225;"HE01_28_r";"2";1;"gbm";15
"careless misclass:no";"HE01_30_r = 4";0;"HE01_30_r";"4";0;"gbm";15
"careless misclass:no";"HE01_36 = 2";0,0487815238432034;"HE01_36";"2";1;"gbm";15
"careless misclass:no";"res_evenodd = 0.4618";-0,00039582943762273;"res_evenodd";"0.4618";-1;"gbm";15
"careless misclass:no";"HE01_04 = 4";0;"HE01_04";"4";0;"gbm";15
"careless misclass:no";"HE01_58 = 2";-0,000402006405116451;"HE01_58";"2";-1;"gbm";15
"careless misclass:no";"HE01_05 = 1";0;"HE01_05";"1";0;"gbm";15
"careless misclass:no";"irvDiff = 0.1518";0,00312139861709526;"irvDiff";"0.1518";1;"gbm";15
"careless misclass:no";"HE01_09_r = 4";0,000369743164341796;"HE01_09_r";"4";1;"gbm";15
"careless misclass:no";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";15
"careless misclass:no";"longstr1 = 2";0,000431404182029249;"longstr1";"2";1;"gbm";15
"careless misclass:no";"HE01_44_r = 4";0,00264340773791216;"HE01_44_r";"4";1;"gbm";15
"careless misclass:no";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";15
"careless misclass:no";"time_p2 = 63530";-0,00232715316931864;"time_p2";"63530";-1;"gbm";15
"careless misclass:no";"HE01_37 = 2";0;"HE01_37";"2";0;"gbm";15
"careless misclass:no";"HE01_22 = 3";0;"HE01_22";"3";0;"gbm";15
"careless misclass:no";"HE01_11 = 4";0,000329057887673123;"HE01_11";"4";1;"gbm";15
"careless misclass:no";"HE01_40 = 3";-0,000713928411543607;"HE01_40";"3";-1;"gbm";15
"careless misclass:no";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";15
"careless misclass:no";"HE01_27 = 2";0;"HE01_27";"2";0;"gbm";15
"careless misclass:no";"HE01_03 = 4";0;"HE01_03";"4";0;"gbm";15
"careless misclass:no";"HE01_32_r = 3";0,00178965309961909;"HE01_32_r";"3";1;"gbm";15
"careless misclass:no";"HE01_41_r = 3";0;"HE01_41_r";"3";0;"gbm";15
"careless misclass:no";"HE01_60_r = 4";-0,00691032620552445;"HE01_60_r";"4";-1;"gbm";15
"careless misclass:no";"HE01_33 = 4";0;"HE01_33";"4";0;"gbm";15
"careless misclass:no";"HE01_51 = 3";-0,000465603853240126;"HE01_51";"3";-1;"gbm";15
"careless misclass:no";"HE01_43 = 4";0,0022576240479103;"HE01_43";"4";1;"gbm";15
"careless misclass:no";"avgstr = 1.538";0,00651154857403657;"avgstr";"1.538";1;"gbm";15
"careless misclass:no";"HE01_01_r = 4";-0,0006202728777287;"HE01_01_r";"4";-1;"gbm";15
"careless misclass:no";"HE01_42_r = 4";0;"HE01_42_r";"4";0;"gbm";15
"careless misclass:no";"HE01_47 = 2";0,00246827210053446;"HE01_47";"2";1;"gbm";15
"careless misclass:no";"HE01_29 = 2";0,00404066626767163;"HE01_29";"2";1;"gbm";15
"careless misclass:no";"HE01_19_r = 4";0;"HE01_19_r";"4";0;"gbm";15
"careless misclass:no";"age = 69";0,00154336669102684;"age";"69";1;"gbm";15
"careless misclass:no";"res_mahad = 55.13";0,00316350432049806;"res_mahad";"55.13";1;"gbm";15
"careless misclass:no";"HE01_06 = 4";-0,000234515672046021;"HE01_06";"4";-1;"gbm";15
"careless misclass:no";"HE01_31_r = 4";-0,000179698001360973;"HE01_31_r";"4";-1;"gbm";15
"careless misclass:no";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";15
"careless misclass:no";"HE01_07 = 4";0,00221371612529175;"HE01_07";"4";1;"gbm";15
"careless misclass:no";"HE01_23 = 2";-0,000187290262866902;"HE01_23";"2";-1;"gbm";15
"careless misclass:no";"HE01_49_r = 2";0,000977837310351171;"HE01_49_r";"2";1;"gbm";15
"careless misclass:no";"res_u3poly = 0.114";0,00307517116759837;"res_u3poly";"0.114";1;"gbm";15
"careless misclass:no";"HE01_35_r = 2";0;"HE01_35_r";"2";0;"gbm";15
"careless misclass:no";"HE01_12_r = 4";-0,00352856829721093;"HE01_12_r";"4";-1;"gbm";15
"careless misclass:no";"HE01_46_r = 2";0,000497378774299562;"HE01_46_r";"2";1;"gbm";15
"careless misclass:no";"HE01_16 = 2";-0,000334775064785742;"HE01_16";"2";-1;"gbm";15
"careless misclass:no";"age = 69";0,00056688329506227;"age";"69";1;"gbm";16
"careless misclass:no";"irv6 = 0.9487";0,000499480129267038;"irv6";"0.9487";1;"gbm";16
"careless misclass:no";"HE01_17 = 4";-0,000113925441141527;"HE01_17";"4";-1;"gbm";16
"careless misclass:no";"time_p6 = 59790";-0,0163304103675291;"time_p6";"59790";-1;"gbm";16
"careless misclass:no";"HE01_57_r = 4";-0,000938410995185268;"HE01_57_r";"4";-1;"gbm";16
"careless misclass:no";"HE01_27 = 2";0,00011747431335174;"HE01_27";"2";1;"gbm";16
"careless misclass:no";"HE01_25 = 3";0,0100388075136937;"HE01_25";"3";1;"gbm";16
"careless misclass:no";"HE01_02 = 3";0,00481922249039501;"HE01_02";"3";1;"gbm";16
"careless misclass:no";"HE01_42_r = 4";-0,000458063213408244;"HE01_42_r";"4";-1;"gbm";16
"careless misclass:no";"HE01_31_r = 4";-0,000115758405905275;"HE01_31_r";"4";-1;"gbm";16
"careless misclass:no";"longstr = 5";0,0008876737032395;"longstr";"5";1;"gbm";16
"careless misclass:no";"HE01_60_r = 4";-0,00583974759845796;"HE01_60_r";"4";-1;"gbm";16
"careless misclass:no";"HE01_46_r = 2";0,000391833668039077;"HE01_46_r";"2";1;"gbm";16
"careless misclass:no";"HE01_19_r = 4";0;"HE01_19_r";"4";0;"gbm";16
"careless misclass:no";"HE01_58 = 2";-0,000201596932919879;"HE01_58";"2";-1;"gbm";16
"careless misclass:no";"res_psycsyn = -0.00124";0,058170669003219;"res_psycsyn";"-0.00124";1;"gbm";16
"careless misclass:no";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";16
"careless misclass:no";"HE01_56_r = 4";-0,0145310970821889;"HE01_56_r";"4";-1;"gbm";16
"careless misclass:no";"res_mahad = 55.13";0,00308960318644991;"res_mahad";"55.13";1;"gbm";16
"careless misclass:no";"irvTotal = 0.9181";0,0137015379181679;"irvTotal";"0.9181";1;"gbm";16
"careless misclass:no";"HE01_44_r = 4";0,00377194387624991;"HE01_44_r";"4";1;"gbm";16
"careless misclass:no";"res_u3poly = 0.114";0,00395524596690888;"res_u3poly";"0.114";1;"gbm";16
"careless misclass:no";"HE01_16 = 2";-0,000131846264408764;"HE01_16";"2";-1;"gbm";16
"careless misclass:no";"time_p2 = 63530";-0,00177917697705066;"time_p2";"63530";-1;"gbm";16
"careless misclass:no";"HE01_38 = 2";0,00167576736769381;"HE01_38";"2";1;"gbm";16
"careless misclass:no";"HE01_11 = 4";0,000262339390673438;"HE01_11";"4";1;"gbm";16
"careless misclass:no";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";16
"careless misclass:no";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";16
"careless misclass:no";"HE01_51 = 3";-0,0005039495350464;"HE01_51";"3";-1;"gbm";16
"careless misclass:no";"HE01_05 = 1";0;"HE01_05";"1";0;"gbm";16
"careless misclass:no";"HE01_09_r = 4";0,000348413128183012;"HE01_09_r";"4";1;"gbm";16
"careless misclass:no";"HE01_35_r = 2";0;"HE01_35_r";"2";0;"gbm";16
"careless misclass:no";"HE01_10_r = 2";0;"HE01_10_r";"2";0;"gbm";16
"careless misclass:no";"time_p1 = 52520";-0,000882553131305475;"time_p1";"52520";-1;"gbm";16
"careless misclass:no";"HE01_23 = 2";-0,000177618145272063;"HE01_23";"2";-1;"gbm";16
"careless misclass:no";"sex = 2";0;"sex";"2";0;"gbm";16
"careless misclass:no";"HE01_52_r = 2";0,00119988070263077;"HE01_52_r";"2";1;"gbm";16
"careless misclass:no";"HE01_40 = 3";-0,000684621459429491;"HE01_40";"3";-1;"gbm";16
"careless misclass:no";"SO04 = 1";0;"SO04";"1";0;"gbm";16
"careless misclass:no";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";16
"careless misclass:no";"time_p5 = 55890";-0,0521939515242389;"time_p5";"55890";-1;"gbm";16
"careless misclass:no";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";16
"careless misclass:no";"HE01_18 = 2";0,00130703171372104;"HE01_18";"2";1;"gbm";16
"careless misclass:no";"HE01_15_r = 4";0,000518330713473292;"HE01_15_r";"4";1;"gbm";16
"careless misclass:no";"HE01_04 = 4";0;"HE01_04";"4";0;"gbm";16
"careless misclass:no";"HE01_29 = 2";0,00375506338134368;"HE01_29";"2";1;"gbm";16
"careless misclass:no";"HE01_20_r = 2";0,002630352424428;"HE01_20_r";"2";1;"gbm";16
"careless misclass:no";"longstr1 = 2";0,000398302713003562;"longstr1";"2";1;"gbm";16
"careless misclass:no";"longstr6 = 5";0;"longstr6";"5";0;"gbm";16
"careless misclass:no";"res_evenodd = 0.4618";-0,00123060586668877;"res_evenodd";"0.4618";-1;"gbm";16
"careless misclass:no";"HE01_26_r = 3";0,000604247822025394;"HE01_26_r";"3";1;"gbm";16
"careless misclass:no";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";16
"careless misclass:no";"HE01_08 = 3";-0,00353276707607997;"HE01_08";"3";-1;"gbm";16
"careless misclass:no";"HE01_03 = 4";0;"HE01_03";"4";0;"gbm";16
"careless misclass:no";"HE01_47 = 2";0,00242276908720951;"HE01_47";"2";1;"gbm";16
"careless misclass:no";"HE01_34 = 2";-0,000144888952158473;"HE01_34";"2";-1;"gbm";16
"careless misclass:no";"HE01_06 = 4";-0,000233413377729419;"HE01_06";"4";-1;"gbm";16
"careless misclass:no";"HE01_01_r = 4";-0,000618024470611878;"HE01_01_r";"4";-1;"gbm";16
"careless misclass:no";"HE01_13 = 4";0;"HE01_13";"4";0;"gbm";16
"careless misclass:no";"HE01_07 = 4";0,00221441977205361;"HE01_07";"4";1;"gbm";16
"careless misclass:no";"HE01_24_r = 4";-0,000312789164428562;"HE01_24_r";"4";-1;"gbm";16
"careless misclass:no";"time_p4 = 63860";-0,0235055742087722;"time_p4";"63860";-1;"gbm";16
"careless misclass:no";"avgstr = 1.538";0,00583360598235294;"avgstr";"1.538";1;"gbm";16
"careless misclass:no";"HE01_12_r = 4";-0,00332431968789615;"HE01_12_r";"4";-1;"gbm";16
"careless misclass:no";"HE01_37 = 2";0;"HE01_37";"2";0;"gbm";16
"careless misclass:no";"irv1 = 1.101";-0,00534371782057996;"irv1";"1.101";-1;"gbm";16
"careless misclass:no";"HE01_49_r = 2";0,000983601528818934;"HE01_49_r";"2";1;"gbm";16
"careless misclass:no";"SO06 = 5";0,000226865012339261;"SO06";"5";1;"gbm";16
"careless misclass:no";"HE01_28_r = 2";0,00304184202237079;"HE01_28_r";"2";1;"gbm";16
"careless misclass:no";"HE01_21_r = 4";-0,000495920428295049;"HE01_21_r";"4";-1;"gbm";16
"careless misclass:no";"HE01_36 = 2";0,0490447644010786;"HE01_36";"2";1;"gbm";16
"careless misclass:no";"longstrDiff = -3";0,00122553118801128;"longstrDiff";"-3";1;"gbm";16
"careless misclass:no";"HE01_32_r = 3";0,00148684499243612;"HE01_32_r";"3";1;"gbm";16
"careless misclass:no";"time_p3 = 45010";-0,0106355406690003;"time_p3";"45010";-1;"gbm";16
"careless misclass:no";"HE01_33 = 4";0;"HE01_33";"4";0;"gbm";16
"careless misclass:no";"HE01_43 = 4";0,00200855930094213;"HE01_43";"4";1;"gbm";16
"careless misclass:no";"irvDiff = 0.1518";0,0024161439476893;"irvDiff";"0.1518";1;"gbm";16
"careless misclass:no";"HE01_54 = 4";-0,000174753507739545;"HE01_54";"4";-1;"gbm";16
"careless misclass:no";"HE01_14_r = 4";-0,000360715432322967;"HE01_14_r";"4";-1;"gbm";16
"careless misclass:no";"HE01_30_r = 4";0;"HE01_30_r";"4";0;"gbm";16
"careless misclass:no";"HE01_41_r = 3";0;"HE01_41_r";"3";0;"gbm";16
"careless misclass:no";"HE01_50 = 2";0,00173552828359436;"HE01_50";"2";1;"gbm";16
"careless misclass:no";"HE01_22 = 3";0;"HE01_22";"3";0;"gbm";16
